FLOW_START_MILLISECONDS,FLOW_END_MILLISECONDS,IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,SRC_TO_DST_IAT_MIN,SRC_TO_DST_IAT_MAX,SRC_TO_DST_IAT_AVG,SRC_TO_DST_IAT_STDDEV,DST_TO_SRC_IAT_MIN,DST_TO_SRC_IAT_MAX,DST_TO_SRC_IAT_AVG,DST_TO_SRC_IAT_STDDEV,Label,Attack,TARGET_COUNT,COORDINATION_LEVEL
1556425084043,1556425084112,192.168.1.37,43725,192.168.1.193,445,6,10,4629,8,256,5,31,27,22,69,68,68,64,64,1500,40,40,1500,3,67,0,0,0,0,529028,29257,9,1,0,0,3,29200,8192,0,0,0,0,0,0,0,54,9,18,0,55,16,22,1,ransomware,2,Coordinated
1556425084044,1556425084113,192.168.1.37,40731,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,69,67,68,64,64,1500,40,40,1500,3,67,0,0,0,0,530666,23652,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,54,11,19,0,55,22,23,1,ransomware,2,Coordinated
1556425084046,1556425084113,192.168.1.37,45065,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,67,66,67,64,64,1500,40,40,1500,3,68,0,0,0,0,538470,24000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,52,10,18,0,55,22,23,1,ransomware,2,Coordinated
1556425084049,1556425084113,192.168.1.37,38201,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,64,63,64,64,64,1500,40,40,1500,3,71,0,0,0,0,563323,25107,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,51,10,18,0,52,20,22,1,ransomware,2,Coordinated
1556425084051,1556425084113,192.168.1.37,41257,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,62,61,62,64,64,1500,40,40,1500,3,73,0,0,0,0,581206,25904,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,50,9,18,0,51,20,22,1,ransomware,2,Coordinated
1556425084052,1556425084113,192.168.1.37,44841,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,61,60,60,64,64,1500,40,40,1500,3,76,0,0,0,0,600262,26754,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,49,9,17,0,50,19,21,1,ransomware,2,Coordinated
1556425084054,1556425084113,192.168.1.37,41601,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,59,59,59,64,64,1500,40,40,1500,3,77,0,0,0,0,610266,27200,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,48,9,17,0,49,19,21,1,ransomware,2,Coordinated
1556425084055,1556425084113,192.168.1.37,36201,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,58,57,57,64,64,1500,40,40,1500,3,78,0,0,0,0,620610,27661,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,47,9,17,0,48,19,20,1,ransomware,2,Coordinated
1556425084057,1556425084114,192.168.1.37,37911,192.168.1.193,445,6,10,4629,8,256,5,31,27,22,57,56,56,64,64,1500,40,40,1500,4,81,0,0,0,0,638482,35310,9,1,0,0,3,29200,8192,0,0,0,0,0,0,0,45,7,15,0,46,13,18,1,ransomware,2,Coordinated
1556425084059,1556425084114,192.168.1.37,41707,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,55,54,54,64,64,1500,40,40,1500,3,84,0,0,0,0,665745,29672,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,44,8,16,0,45,18,19,1,ransomware,2,Coordinated
1556425084060,1556425084114,192.168.1.37,34919,192.168.1.193,445,6,10,4629,8,256,5,31,27,22,54,53,52,64,64,1500,40,40,1500,4,87,0,0,0,0,685777,37925,9,1,0,0,3,29200,8192,0,0,0,0,0,0,0,41,7,13,0,43,13,17,1,ransomware,2,Coordinated
1556425084064,1556425084114,192.168.1.37,45855,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,50,50,50,64,64,1500,40,40,1500,4,91,0,0,0,0,717960,32000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,40,8,14,0,41,16,17,1,ransomware,2,Coordinated
1556425084065,1556425084114,192.168.1.37,35967,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,49,48,48,64,64,1500,40,40,1500,4,93,0,0,0,0,732320,32640,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,38,7,13,0,39,16,16,1,ransomware,2,Coordinated
1556425084067,1556425084089,192.168.1.37,34669,192.168.1.193,445,6,10,456,6,487,5,31,27,30,22,21,21,64,64,183,40,40,183,23,21,0,0,0,0,165818,177090,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,11,3,4,0,11,5,3,1,ransomware,2,Coordinated
1556425084081,1556425084115,192.168.1.37,41545,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,34,33,34,64,64,1500,40,40,1500,6,134,0,0,0,0,1046171,46628,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,23,5,8,0,24,11,9,1,ransomware,2,Coordinated
1556425084082,1556425084115,192.168.1.37,35497,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,33,32,32,64,64,1500,40,40,1500,6,143,0,0,0,0,1109575,49454,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,22,5,8,0,23,10,9,1,ransomware,2,Coordinated
1556425084084,1556425084115,192.168.1.37,35275,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,31,31,31,64,64,1500,40,40,1500,6,147,0,0,0,0,1144250,51000,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,21,4,7,0,22,10,9,1,ransomware,2,Coordinated
1556425084085,1556425084116,192.168.1.37,45897,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,31,29,30,64,64,1500,40,40,1500,6,152,0,0,0,0,1181161,52645,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,20,4,7,0,21,9,8,1,ransomware,2,Coordinated
1556425084087,1556425084116,192.168.1.37,42393,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,29,28,28,64,64,1500,40,40,1500,7,163,0,0,0,0,1262620,56275,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,19,4,7,0,20,9,8,1,ransomware,2,Coordinated
1556425084088,1556425084116,192.168.1.37,33819,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,28,27,27,64,64,1500,40,40,1500,7,169,0,0,0,0,1307714,58285,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,18,4,6,0,20,9,8,1,ransomware,2,Coordinated
1556425084163,1556425085923,192.168.1.193,49209,192.168.1.37,4444,6,0,11531,91,471102,336,26,26,26,1760,1760,1759,128,128,1500,40,40,1500,267,6,0,0,0,0,52383,2140156,87,12,4,12,312,16425,29200,0,0,0,0,0,0,0,359,19,59,0,501,5,35,1,ransomware,2,Coordinated
1556425086338,1556425087034,192.168.1.33,4444,192.168.1.193,49207,6,0,1856,14,9152,12,24,24,24,696,696,641,64,64,1500,40,40,1500,13,2,0,0,0,0,21302,105044,7,11,2,2,4,1123,65335,0,0,0,0,0,0,0,103,53,28,41,138,58,50,1,ransomware,1,Individual
1556425089284,1556425089874,192.168.1.33,4444,192.168.1.193,49207,6,0,1544,11,1624,7,24,24,24,590,590,528,64,64,376,40,40,376,2,2,0,0,0,0,20900,21983,5,11,2,0,0,1282,65335,0,0,0,0,0,0,0,104,58,27,44,156,87,40,1,ransomware,1,Individual
1556425116108,1556425117984,192.168.1.33,4444,192.168.1.193,49207,6,0,10760,55,54304,68,24,24,24,1876,1876,1827,64,64,1500,40,40,1500,28,5,0,0,0,0,45860,231450,38,38,12,0,35,1452,65335,0,0,0,0,0,0,0,111,34,28,0,182,26,44,1,ransomware,1,Individual
1556425118035,1556425118234,192.168.1.33,4444,192.168.1.193,49207,6,0,184,1,40,1,24,24,16,199,0,0,0,0,184,40,40,184,0,0,0,0,0,0,7360,1600,1,1,0,0,0,1452,65088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,1,Individual
1556425121610,1556425121610,192.168.1.193,137,192.168.1.33,137,17,10,78,1,0,0,0,0,0,0,0,0,0,0,78,78,0,78,0,0,0,0,0,0,624000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,2,Coordinated
1556425123109,1556425124609,192.168.1.193,137,192.168.1.33,137,17,10,156,2,0,0,0,0,0,1500,1500,0,128,128,78,78,0,78,0,0,0,0,0,0,831,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,0,0,0,0,0,1,ransomware,2,Coordinated
1556425126110,1556425127609,192.168.1.193,137,192.168.1.37,137,17,10,156,2,0,0,0,0,0,1499,1498,0,128,128,78,78,0,78,0,0,0,0,0,0,832,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1498,1498,1498,0,0,0,0,0,1,ransomware,2,Coordinated
1556425126441,1556425126459,192.168.1.37,4444,192.168.1.193,49209,6,0,384,4,320,4,29,25,29,18,18,18,64,64,200,40,40,200,17,21,0,0,0,0,161684,134736,5,3,0,0,0,482,16291,0,0,0,0,0,0,0,17,5,8,0,17,5,8,1,ransomware,2,Coordinated
1556425129109,1556425129109,192.168.1.193,137,192.168.1.37,137,17,10,78,1,0,0,0,0,0,0,0,0,0,0,78,78,0,78,0,0,0,0,0,0,624000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,2,Coordinated
1556425130844,1556425131996,192.168.1.193,49207,192.168.1.33,4444,6,0,24312,47,10296,43,24,24,24,1152,1109,1151,128,128,1500,40,40,1500,8,21,0,0,0,0,168833,71500,28,39,4,5,14,65335,1452,0,0,0,0,0,0,0,170,23,37,0,111,27,31,1,ransomware,2,Coordinated
1556425131303,1556425131362,192.168.1.37,38851,192.168.1.193,445,6,10,48218,38,1324,19,26,26,26,59,58,58,64,64,1500,52,52,1500,22,831,0,0,0,0,6538033,179525,22,3,0,0,32,29200,8192,0,0,0,0,0,0,0,36,1,6,0,35,3,8,1,ransomware,2,Coordinated
1556425131321,1556425131322,192.168.1.37,46781,192.168.1.193,135,6,370,392,6,276,4,27,27,27,1,0,0,64,64,124,52,52,124,2,3,0,0,0,0,3136000,2208000,10,0,0,0,0,29200,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,2,Coordinated
1556425132046,1556425132867,192.168.1.193,49207,192.168.1.33,4444,6,0,1904,8,1616,10,24,24,24,821,820,820,128,128,408,40,40,408,1,2,0,0,0,0,18530,15727,4,13,1,0,0,65335,1452,0,0,0,0,0,0,53,294,116,87,0,203,90,56,1,ransomware,2,Coordinated
1556425134530,1556425135734,192.168.1.33,4444,192.168.1.193,49207,6,0,2776,19,3472,14,24,24,24,1204,1204,1145,64,64,616,40,40,616,2,2,0,0,0,0,18429,23050,9,16,7,1,0,1452,65335,0,0,0,0,0,0,0,195,66,53,0,296,87,91,1,ransomware,1,Individual
1556425136161,1556425137110,192.168.1.33,4444,192.168.1.193,49207,6,0,4832,20,4464,16,24,24,24,949,948,890,64,64,1500,40,40,1500,4,5,0,0,0,0,40733,37631,13,15,2,5,1,1452,65335,0,0,0,0,0,0,0,421,49,92,0,499,58,119,1,ransomware,1,Individual
1556425139280,1556425140679,192.168.1.33,4444,192.168.1.193,49207,6,0,13368,47,109272,105,24,24,24,1399,1398,1284,64,64,1500,40,40,1500,78,9,0,0,0,0,76443,624857,18,43,14,6,71,1452,65335,0,0,0,0,0,0,0,103,29,28,0,108,12,25,1,ransomware,1,Individual
1556425141373,1556425141410,192.168.1.37,38851,192.168.1.193,445,6,10,4466,5,393,5,29,25,28,37,36,37,64,64,1500,40,40,1500,10,120,0,0,0,0,940210,82736,6,1,0,0,3,237,260,0,0,0,0,0,0,0,31,9,12,0,31,9,12,1,ransomware,2,Coordinated
1556425141376,1556425141395,192.168.1.37,34697,192.168.1.193,445,6,10,456,6,542,5,31,27,30,19,19,19,64,64,207,40,40,207,28,24,0,0,0,0,182400,216800,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,15,3,5,0,15,4,6,1,ransomware,2,Coordinated
1556425141381,1556425141424,192.168.1.37,38351,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,43,27,42,64,64,1500,40,40,1500,4,108,0,0,0,0,851534,37953,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,23,4,8,3,24,13,8,1,ransomware,2,Coordinated
1556425141381,1556425141425,192.168.1.37,39495,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,44,28,44,64,64,1500,40,40,1500,4,104,0,0,0,0,813688,36266,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,24,4,8,3,25,14,8,1,ransomware,2,Coordinated
1556425141382,1556425141424,192.168.1.37,40843,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,42,27,41,64,64,1500,40,40,1500,4,111,0,0,0,0,871809,38857,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,23,4,8,3,23,13,8,1,ransomware,2,Coordinated
1556425141383,1556425141424,192.168.1.37,36673,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,41,26,40,64,64,1500,40,40,1500,4,111,0,0,0,0,871809,38857,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,22,4,8,3,22,13,7,1,ransomware,2,Coordinated
1556425141384,1556425141424,192.168.1.37,41901,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,40,25,40,64,64,1500,40,40,1500,5,114,0,0,0,0,893073,39804,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,22,4,8,3,22,13,7,1,ransomware,2,Coordinated
1556425141384,1556425141424,192.168.1.37,40715,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,40,25,39,64,64,1500,40,40,1500,5,117,0,0,0,0,915400,40800,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,21,4,7,3,21,12,7,1,ransomware,2,Coordinated
1556425141385,1556425141424,192.168.1.37,43217,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,39,24,38,64,64,1500,40,40,1500,5,120,0,0,0,0,938871,41846,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,20,3,7,3,21,12,7,1,ransomware,2,Coordinated
1556425141386,1556425141425,192.168.1.37,43279,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,39,23,38,64,64,1500,40,40,1500,5,120,0,0,0,0,938871,41846,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,20,3,7,3,20,12,7,1,ransomware,2,Coordinated
1556425141387,1556425141425,192.168.1.37,36787,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,38,22,37,64,64,1500,40,40,1500,5,123,0,0,0,0,963578,42947,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,19,3,6,3,19,12,6,1,ransomware,2,Coordinated
1556425141388,1556425141425,192.168.1.37,42355,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,37,22,36,64,64,1500,40,40,1500,5,127,0,0,0,0,989621,44108,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,18,3,6,2,19,11,7,1,ransomware,2,Coordinated
1556425141389,1556425141425,192.168.1.37,35021,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,36,21,35,64,64,1500,40,40,1500,5,130,0,0,0,0,1017111,45333,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,17,3,6,2,18,11,6,1,ransomware,2,Coordinated
1556425141390,1556425141425,192.168.1.37,33287,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,35,20,34,64,64,1500,40,40,1500,6,134,0,0,0,0,1046171,46628,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,16,3,5,2,17,11,6,1,ransomware,2,Coordinated
1556425141391,1556425141401,192.168.1.37,39465,192.168.1.193,445,6,10,456,6,487,5,31,27,30,10,10,10,64,64,183,40,40,183,48,45,0,0,0,0,331636,354181,8,3,0,0,0,29200,8192,0,0,0,0,0,0,0,6,1,2,0,6,2,2,1,ransomware,2,Coordinated
1556425141396,1556425141425,192.168.1.37,44043,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,29,14,28,64,64,1500,40,40,1500,7,163,0,0,0,0,1262620,56275,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,11,2,4,2,14,9,5,1,ransomware,2,Coordinated
1556425141396,1556425141410,192.168.1.37,40293,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,14,13,13,64,64,1500,40,40,1500,15,352,0,0,0,0,2615428,116571,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,10,2,3,0,11,4,4,1,ransomware,2,Coordinated
1556425141397,1556425141425,192.168.1.37,33179,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,28,12,27,64,64,1500,40,40,1500,7,169,0,0,0,0,1307714,58285,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,9,1,3,2,14,8,4,1,ransomware,2,Coordinated
1556425141398,1556425141425,192.168.1.37,44237,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,27,12,26,64,64,1500,40,40,1500,7,176,0,0,0,0,1356148,60444,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,9,1,3,2,14,8,4,1,ransomware,2,Coordinated
1556425141399,1556425141425,192.168.1.37,45845,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,26,10,25,64,64,1500,40,40,1500,8,183,0,0,0,0,1408307,62769,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,8,1,2,2,14,8,4,1,ransomware,2,Coordinated
1556425141401,1556425141425,192.168.1.37,43277,192.168.1.193,445,6,10,4577,7,204,4,31,27,22,24,9,24,64,64,1500,40,40,1500,8,190,0,0,0,0,1464640,65280,7,1,0,0,3,29200,8192,0,0,0,0,0,0,0,6,1,2,2,14,7,4,1,ransomware,2,Coordinated
1556425141427,1556425142954,192.168.1.193,49218,192.168.1.37,4444,6,0,9227,47,341226,243,26,26,26,1527,1448,1525,128,128,1500,40,40,1500,223,6,0,0,0,0,48308,1786523,45,10,2,3,230,45260,29200,0,0,0,0,0,0,0,424,31,85,0,382,6,36,1,ransomware,2,Coordinated
1556425143015,1556425143235,192.168.1.193,49218,192.168.1.37,4444,6,0,1264,18,67232,48,24,24,24,220,219,219,128,128,1500,40,40,1500,306,5,0,0,0,0,45963,2444800,18,1,2,1,44,55845,459,0,0,0,0,0,0,0,155,12,38,0,155,4,23,1,ransomware,2,Coordinated
1556425143415,1556425144876,192.168.1.33,4444,192.168.1.193,49207,6,0,3640,23,32928,32,24,24,24,1461,1460,1406,64,64,1500,40,40,1500,22,2,0,0,0,0,19931,180303,11,17,5,2,20,2061,64605,0,0,0,0,0,0,0,263,65,55,0,311,45,73,1,ransomware,1,Individual
1556425145127,1556425146952,192.168.1.33,4444,192.168.1.193,49207,6,0,11344,42,10032,30,24,24,24,1825,1825,1718,64,64,1500,40,40,1500,5,6,0,0,0,0,49699,43951,20,27,15,6,4,2699,65335,0,0,0,0,0,0,0,276,44,47,0,328,58,63,1,ransomware,1,Individual
1556425147000,1556425147219,192.168.1.193,49207,192.168.1.33,4444,6,0,968,3,456,5,24,24,24,219,219,219,128,128,440,40,40,440,2,4,0,0,0,0,35200,16581,3,3,2,0,0,65279,2768,0,0,0,0,0,0,109,109,109,0,47,62,54,5,1,ransomware,2,Coordinated
1556425150279,1556425151141,192.168.1.33,4444,192.168.1.193,49207,6,0,58032,48,4152,21,24,24,24,862,861,812,64,64,1500,40,40,1500,4,67,0,0,0,0,538580,38533,21,6,2,1,39,2885,65335,0,0,0,0,0,0,0,245,18,48,0,284,40,77,1,ransomware,1,Individual
1556425159959,1556425160889,192.168.1.33,4444,192.168.1.193,49207,6,0,4216,21,5728,12,24,24,24,930,929,853,64,64,1496,40,40,1496,6,4,0,0,0,0,36266,49273,10,13,6,1,3,3159,65335,0,0,0,0,0,0,0,102,45,25,0,128,77,38,1,ransomware,1,Individual
1556425161000,1556425161453,192.168.1.193,49207,192.168.1.33,4444,6,0,31872,42,6488,29,24,24,24,453,453,453,128,128,1500,40,40,1500,14,70,0,0,0,0,561621,114325,18,25,6,2,20,65335,3973,0,0,0,0,0,0,0,62,10,20,0,62,15,21,1,ransomware,2,Coordinated
1556425165500,1556425165500,192.168.1.193,137,192.168.1.33,137,17,10,78,1,0,0,0,0,0,0,0,0,0,0,78,78,0,78,0,0,0,0,0,0,624000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,2,Coordinated
1556425167000,1556425168499,192.168.1.193,137,192.168.1.33,137,17,10,156,2,0,0,0,0,0,1499,1499,0,128,128,78,78,0,78,0,0,0,0,0,0,832,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1499,1499,1499,0,0,0,0,0,1,ransomware,2,Coordinated
1556425170001,1556425171500,192.168.1.193,137,192.168.1.37,137,17,10,156,2,0,0,0,0,0,1499,1498,0,128,128,78,78,0,78,0,0,0,0,0,0,832,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1498,1498,1498,0,0,0,0,0,1,ransomware,2,Coordinated
1556425171087,1556425171735,192.168.1.37,4444,192.168.1.193,49218,6,0,1856,14,19896,19,24,24,24,648,647,594,64,64,1500,40,40,1500,30,2,0,0,0,0,22913,245629,6,13,2,0,12,859,55845,0,0,0,0,0,0,1,101,49,30,0,109,32,43,1,ransomware,2,Coordinated
1556425173000,1556425173000,192.168.1.193,137,192.168.1.37,137,17,10,78,1,0,0,0,0,0,0,0,0,0,0,78,78,0,78,0,0,0,0,0,0,624000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,2,Coordinated
1556425174515,1556425175979,192.168.1.193,49207,192.168.1.33,4444,6,0,23744,48,10536,49,24,24,24,1464,1463,1463,128,128,1500,40,40,1500,7,16,0,0,0,0,129748,57573,33,35,9,8,12,65335,4943,0,0,0,0,0,0,0,395,30,64,0,270,30,47,1,ransomware,2,Coordinated
1556425176079,1556425176948,192.168.1.33,4444,192.168.1.193,49207,6,0,1552,12,1488,6,24,24,24,869,868,806,64,64,248,40,40,248,1,1,0,0,0,0,14287,13698,6,12,0,0,0,4943,65291,0,0,0,0,0,0,38,202,78,47,93,296,160,78,1,ransomware,1,Individual
1556425180078,1556425180828,192.168.1.37,4444,192.168.1.193,49218,6,0,1856,14,9216,12,24,24,24,750,750,687,64,64,1500,40,40,1500,12,2,0,0,0,0,19770,98173,7,11,2,2,4,1124,55773,0,0,0,0,0,0,0,110,57,30,57,142,62,52,1,ransomware,2,Coordinated
1556425180538,1556425181464,192.168.1.33,4444,192.168.1.193,49207,6,0,3520,16,4416,12,24,24,24,926,925,869,64,64,1224,40,40,1224,4,3,0,0,0,0,30410,38151,7,13,4,2,2,5148,65335,0,0,0,0,0,0,0,242,61,58,2,301,78,73,1,ransomware,1,Individual
1556425182041,1556425182375,192.168.1.33,4444,192.168.1.193,49207,6,0,3688,13,3200,10,24,24,24,334,333,281,64,64,1500,40,40,1500,9,11,0,0,0,0,88335,76646,9,8,1,4,1,5353,65335,0,0,0,0,0,0,0,104,27,32,0,62,30,24,1,ransomware,1,Individual
1556425183048,1556425183622,192.168.1.37,4444,192.168.1.193,49218,6,0,1544,11,1624,7,24,24,24,574,573,512,64,64,376,40,40,376,2,2,0,0,0,0,21519,22634,5,11,2,0,0,1283,55845,0,0,0,0,0,0,0,104,57,26,43,141,85,35,1,ransomware,2,Coordinated
1556425184562,1556425185972,192.168.1.33,4444,192.168.1.193,49207,6,0,12824,45,104040,97,24,24,24,1410,1410,1349,64,64,1500,40,40,1500,73,9,0,0,0,0,72708,589879,26,30,7,13,66,6222,65335,0,0,0,0,0,0,0,87,31,26,0,130,13,27,1,ransomware,1,Individual
1556425186032,1556425186422,192.168.1.193,49207,192.168.1.33,4444,6,0,696,3,664,5,24,24,24,390,390,342,128,128,280,40,40,280,1,1,0,0,0,0,14240,13585,3,3,2,0,0,65335,6222,0,0,0,0,0,0,94,296,195,101,45,193,85,62,1,ransomware,2,Coordinated
1556425189095,1556425190937,192.168.1.33,4444,192.168.1.193,49207,6,0,3792,20,32472,31,24,24,24,1842,1842,1734,64,64,1500,40,40,1500,17,2,0,0,0,0,16460,140952,7,19,2,4,19,6222,65335,0,0,0,0,0,0,0,282,96,77,0,344,57,97,1,ransomware,1,Individual
1556425191001,1556425192962,192.168.1.193,49207,192.168.1.33,4444,6,0,9328,34,11528,47,24,24,24,1961,1930,1960,128,128,1500,40,40,1500,5,4,0,0,0,0,38054,47029,22,33,18,5,3,65335,6222,0,0,0,0,0,0,0,302,57,66,0,238,42,47,1,ransomware,2,Coordinated
1556425193015,1556425193060,192.168.1.193,49207,192.168.1.33,4444,6,0,440,1,40,1,24,24,16,45,0,0,0,0,440,40,40,440,0,10,0,0,0,0,78222,7111,1,0,1,0,0,65271,6222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,2,Coordinated
1556425196072,1556425197234,192.168.1.33,4444,192.168.1.193,49207,6,0,880,8,3432,7,24,24,24,1162,1162,1109,64,64,1500,40,40,1500,2,0,0,0,0,0,6053,23607,6,5,2,1,1,6222,65239,0,0,0,0,0,0,49,434,165,168,0,265,184,94,1,ransomware,1,Individual
1556425208001,1556425209977,192.168.1.37,4444,192.168.1.193,49218,6,0,10600,51,37240,57,24,24,24,1976,1975,1914,64,64,1500,40,40,1500,18,5,0,0,0,0,42914,150769,19,55,11,2,21,1452,55845,0,0,0,0,0,0,0,415,39,61,0,468,33,70,1,ransomware,2,Coordinated
1556425213876,1556425213876,192.168.1.193,137,192.168.1.33,137,17,10,78,1,0,0,0,0,0,0,0,0,0,0,78,78,0,78,0,0,0,0,0,0,624000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ransomware,2,Coordinated
1556425214870,1556425214883,192.168.1.33,4444,192.168.1.193,49207,6,0,384,4,320,4,29,25,29,13,12,12,64,64,200,40,40,200,26,32,0,0,0,0,236307,196923,5,3,0,0,0,6222,65103,0,0,0,0,0,0,0,12,4,5,0,12,4,5,1,ransomware,1,Individual
1556425215374,1556425216874,192.168.1.193,137,192.168.1.33,137,17,10,156,2,0,0,0,0,0,1500,1500,0,128,128,78,78,0,78,0,0,0,0,0,0,831,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,0,0,0,0,0,1,ransomware,2,Coordinated
1556425217831,1556425217882,192.168.1.33,41003,192.168.1.193,445,6,10,66301,51,1376,20,26,26,26,51,51,50,64,64,1500,52,52,1500,26,1300,0,0,0,0,10200153,211692,24,3,0,0,44,29200,8192,0,0,0,0,0,0,0,34,0,4,0,34,2,7,1,ransomware,1,Individual
